,x,y,z
0,-9.737358,-0.156896,0.9806
1,-9.806,-0.137284,1.049242
2,-9.75697,-0.127478,1.019824
3,-9.766776,-0.137284,1.049242
4,-9.698134,-0.088254,1.117884
5,-9.845224,-0.078448,1.068854
6,-9.747164,-0.088254,1.068854
7,-9.90406,-0.117672,1.108078
8,-9.786388,-0.156896,1.000212
9,-9.786388,-0.156896,1.019824
10,-9.776582,-0.09806,1.010018
11,-9.913866,-0.137284,1.039436
12,-9.60988,-0.078448,1.010018
13,-9.796194,-0.156896,1.019824
14,-9.737358,-0.19612,0.990406
15,-9.776582,-0.166702,0.941376
16,-8.913654,0.205926,1.12769
17,-10.747376,-0.607972,0.764868
18,-9.75697,-0.372628,0.88254
19,-9.85503,-0.24515,0.990406
20,-9.75697,-0.274568,0.9806
21,-9.766776,-0.333404,1.010018
22,-9.776582,-0.372628,0.970794
23,-9.806,-0.29418,0.911958
24,-9.786388,-0.24515,0.88254
25,-9.786388,-0.24515,0.813898
26,-9.815806,-0.254956,0.813898
27,-9.835418,-0.19612,0.83351
28,-9.776582,-0.107866,0.843316
29,-9.806,-0.127478,0.83351
30,-9.766776,-0.29418,0.843316
31,-9.874642,-0.274568,0.843316
32,-9.737358,-0.254956,0.823704
33,-9.815806,-0.333404,0.823704
34,-9.815806,-0.29418,0.804092
35,-9.75697,-0.205926,0.774674
36,-9.776582,-0.176508,0.804092
37,-9.806,-0.264762,0.843316
38,-9.766776,-0.254956,0.853122
39,-9.806,-0.225538,0.872734
40,-9.835418,-0.254956,0.93157
41,-9.835418,-0.264762,0.941376
42,-9.796194,-0.264762,0.853122
43,-9.747164,-0.24515,0.823704
44,-9.85503,-0.284374,0.872734
45,-9.835418,-0.264762,0.872734
46,-9.75697,-0.254956,0.902152
47,-9.776582,-0.34321,0.872734
48,-9.815806,-0.303986,0.902152
49,-9.776582,-0.225538,0.941376
50,-9.75697,-0.274568,0.951182
51,-9.786388,-0.323598,1.000212
52,-9.806,-0.333404,1.02963
53,-9.796194,-0.333404,1.019824
54,-9.835418,-0.274568,1.02963
55,-9.815806,-0.274568,0.990406
56,-9.825612,-0.176508,1.108078
57,-9.825612,-0.284374,1.157108
58,-9.90406,-0.460882,1.392452
59,-9.835418,-0.578554,1.382646
60,-9.256864,-0.696226,1.147302
61,-9.521626,-0.68642,1.559154
62,-9.747164,-0.657002,2.235768
63,-9.747164,-0.755062,2.20635
64,-9.394148,-0.627584,1.882752
65,-9.305894,-0.39224,2.127902
66,-9.178416,-0.137284,3.108502
67,-8.982296,-0.107866,2.54956
68,-8.491996,-0.24515,3.28501
69,-9.129386,-0.529524,3.000636
70,-9.148998,-0.902152,3.745892
71,-7.442754,-0.745256,3.53016
72,-6.099332,-1.314004,4.206774
73,-5.020672,-0.607972,4.883388
74,-5.609032,-1.853334,6.217004
75,-5.040284,-2.245574,4.85397
76,-1.529736,-6.442542,8.962684
77,-2.657426,-2.765292,7.472172
78,-3.736086,-5.324658,10.453196
79,-0.58836,-9.531432,14.454044
80,-2.569172,-11.982932,14.640358
81,-1.784692,-6.942648,6.648468
82,-0.176508,-5.952242,5.520778
83,-0.647196,-4.932418,6.972066
84,-1.627796,-5.432524,8.72734
85,-4.451924,-4.638238,8.648892
86,-2.784904,-4.95203,8.53122
87,-2.824128,-4.4127,7.805576
88,-2.520142,-5.579614,8.148786
89,-2.176932,-5.324658,7.74674
90,-1.971006,-5.78554,8.08995
91,-2.069066,-6.011078,7.531008
92,-1.91217,-5.991466,7.442754
93,-2.118096,-6.285646,6.991678
94,-2.245574,-6.66808,7.070126
95,-2.294604,-6.589632,7.315276
96,-2.628008,-6.442542,7.481978
97,-2.4515,-6.22681,7.099544
98,-2.618202,-6.481766,7.138768
99,-2.343634,-6.344482,7.315276
100,-2.628008,-6.354288,7.266246
101,-2.64762,-6.334676,7.236828
102,-2.461306,-6.305258,7.177992
103,-2.716262,-6.118944,7.374112
104,-2.54956,-6.167974,7.344694
105,-2.618202,-6.158168,7.325082
106,-2.54956,-6.266034,7.236828
107,-2.569172,-6.236616,7.266246
108,-2.588784,-6.17778,7.325082
109,-2.54956,-6.187586,7.334888
110,-2.608396,-6.167974,7.325082
111,-2.578978,-6.197392,7.295664
112,-2.657426,-6.167974,7.325082
113,-2.54956,-6.22681,7.285858
114,-2.637814,-6.148362,7.325082
115,-2.54956,-6.089526,7.276052
116,-2.706456,-6.217004,7.325082
117,-2.529948,-6.187586,7.276052
118,-2.64762,-6.217004,7.276052
119,-2.54956,-6.158168,7.30547
120,-2.539754,-6.187586,7.30547
121,-2.608396,-6.109138,7.25644
122,-2.569172,-6.207198,7.315276
123,-2.657426,-6.158168,7.30547
124,-2.490724,-6.17778,7.25644
125,-2.657426,-6.17778,7.344694
126,-2.520142,-6.17778,7.325082
127,-2.608396,-6.217004,7.285858
128,-2.578978,-6.167974,7.295664
129,-2.578978,-6.158168,7.285858
130,-2.59859,-6.167974,7.344694
131,-2.559366,-6.187586,7.276052
132,-2.667232,-6.197392,7.295664
133,-2.588784,-6.187586,7.30547
134,-2.608396,-6.148362,7.315276
135,-2.588784,-6.167974,7.325082
136,-2.657426,-6.207198,7.295664
137,-2.520142,-6.17778,7.246634
138,-2.667232,-6.197392,7.344694
139,-2.510336,-6.158168,7.285858
140,-2.667232,-6.158168,7.344694
141,-2.59859,-6.118944,7.3545
142,-2.667232,-6.138556,7.334888
143,-2.608396,-6.148362,7.30547
144,-2.569172,-6.17778,7.285858
145,-2.618202,-6.138556,7.344694
146,-2.520142,-6.158168,7.30547
147,-2.64762,-6.167974,7.325082
148,-2.578978,-6.138556,7.315276
149,-2.677038,-6.148362,7.364306
150,-2.608396,-6.12875,7.30547
151,-2.59859,-6.17778,7.315276
152,-2.569172,-6.148362,7.325082
153,-2.569172,-6.138556,7.3545
154,-2.588784,-6.158168,7.3545
155,-2.59859,-6.138556,7.315276
156,-2.628008,-6.118944,7.344694
157,-2.578978,-6.118944,7.3545
158,-2.667232,-6.138556,7.344694
159,-2.569172,-6.099332,7.30547
160,-2.618202,-6.148362,7.344694
161,-2.539754,-6.12875,7.364306
162,-2.59859,-6.12875,7.295664
163,-2.59859,-6.138556,7.344694
164,-2.628008,-6.109138,7.364306
165,-2.628008,-6.138556,7.334888
166,-2.588784,-6.109138,7.344694
167,-2.529948,-6.118944,7.334888
168,-2.637814,-6.118944,7.383918
169,-2.59859,-6.12875,7.334888
170,-2.608396,-6.138556,7.3545
171,-2.559366,-6.109138,7.344694
172,-2.559366,-6.138556,7.344694
173,-2.657426,-6.148362,7.334888
174,-2.608396,-6.12875,7.344694
175,-2.608396,-6.118944,7.364306
176,-2.578978,-6.148362,7.325082
177,-2.578978,-6.099332,7.344694
178,-2.578978,-6.099332,7.3545
179,-2.588784,-6.148362,7.3545
180,-2.64762,-6.118944,7.315276
181,-2.578978,-6.12875,7.315276
182,-2.59859,-6.138556,7.3545
183,-2.54956,-6.12875,7.3545
184,-2.628008,-6.138556,7.344694
185,-2.667232,-6.138556,7.344694
186,-2.59859,-6.138556,7.334888
187,-2.64762,-6.148362,7.3545
188,-2.569172,-6.148362,7.315276
189,-2.677038,-6.118944,7.364306
190,-2.569172,-6.158168,7.295664
191,-2.657426,-6.138556,7.344694
192,-2.637814,-6.118944,7.3545
193,-2.628008,-6.148362,7.295664
194,-2.667232,-6.109138,7.374112
195,-2.578978,-6.12875,7.315276
196,-2.64762,-6.089526,7.344694
197,-2.569172,-6.138556,7.374112
198,-2.667232,-6.138556,7.325082
199,-2.628008,-6.109138,7.325082
200,-2.64762,-6.148362,7.374112
201,-2.608396,-6.118944,7.334888
202,-2.578978,-6.12875,7.325082
203,-2.677038,-6.148362,7.334888
204,-2.588784,-6.099332,7.334888
205,-2.667232,-6.158168,7.325082
206,-2.578978,-6.148362,7.3545
207,-2.637814,-6.158168,7.325082
208,-2.608396,-6.099332,7.325082
209,-2.657426,-6.148362,7.344694
210,-2.657426,-6.109138,7.344694
211,-2.637814,-6.118944,7.325082
212,-2.608396,-6.158168,7.325082
213,-2.608396,-6.148362,7.315276
214,-2.618202,-6.12875,7.364306
215,-2.64762,-6.158168,7.30547
216,-2.667232,-6.12875,7.325082
217,-2.59859,-6.17778,7.315276
218,-2.657426,-6.148362,7.334888
219,-2.559366,-6.167974,7.325082
220,-2.657426,-6.148362,7.344694
221,-2.59859,-6.12875,7.325082
222,-2.637814,-6.148362,7.344694
223,-2.637814,-6.118944,7.3545
224,-2.608396,-6.12875,7.30547
225,-2.628008,-6.148362,7.315276
226,-2.686844,-6.109138,7.3545
227,-2.578978,-6.109138,7.344694
228,-2.667232,-6.138556,7.3545
229,-2.559366,-6.12875,7.315276
230,-2.64762,-6.148362,7.344694
231,-2.59859,-6.109138,7.344694
232,-2.637814,-6.138556,7.334888
233,-2.59859,-6.118944,7.3545
234,-2.628008,-6.138556,7.344694
235,-2.64762,-6.12875,7.3545
236,-2.608396,-6.109138,7.334888
237,-2.657426,-6.12875,7.364306
238,-2.588784,-6.07972,7.3545
239,-2.608396,-6.138556,7.344694
