,x,y,z
0,8.374324,2.882964,4.599014
1,8.38413,2.873158,4.589208
2,8.354712,2.84374,4.60882
3,8.3351,2.853546,4.628432
4,8.403742,2.833934,4.628432
5,8.501802,2.981024,4.599014
6,8.413548,2.922188,4.579402
7,8.452772,2.873158,4.618626
8,8.374324,2.951606,4.491148
9,8.393936,2.804516,4.549984
10,8.393936,2.824128,4.599014
11,8.442966,2.824128,4.638238
12,8.364518,2.882964,4.60882
13,8.354712,3.000636,4.599014
14,8.246846,2.922188,4.46173
15,8.48219,2.824128,4.60882
16,8.560638,2.79471,4.60882
17,8.403742,2.784904,4.520566
18,8.325294,2.981024,4.530372
19,8.53122,2.902576,4.716686
20,8.295876,2.775098,4.579402
21,8.413548,2.922188,4.638238
22,8.472384,2.853546,4.579402
23,8.423354,2.79471,4.520566
24,8.491996,2.912382,4.471536
25,8.521414,2.902576,4.520566
26,8.344906,2.882964,4.402894
27,8.58025,2.912382,4.500954
28,8.305682,2.902576,4.530372
29,8.393936,2.853546,4.540178
30,8.462578,2.89277,4.540178
31,8.403742,2.863352,4.540178
32,8.521414,2.89277,4.491148
33,8.403742,2.971218,4.481342
34,8.541026,2.814322,4.422506
35,8.452772,2.873158,4.471536
36,8.491996,2.755486,4.481342
37,8.472384,2.9418,4.491148
38,8.43316,2.89277,4.491148
39,8.48219,2.922188,4.540178
40,8.43316,3.020248,4.520566
41,8.462578,2.735874,4.51076
42,8.511608,2.833934,4.520566
43,8.393936,2.9418,4.520566
44,8.393936,2.922188,4.540178
45,8.374324,2.981024,4.481342
46,8.325294,2.922188,4.481342
47,8.315488,2.9418,4.549984
48,8.413548,3.08889,4.520566
49,8.403742,2.961412,4.55979
50,8.364518,3.020248,4.51076
51,8.364518,2.961412,4.549984
52,8.364518,2.99083,4.530372
53,8.374324,2.971218,4.549984
54,8.403742,2.981024,4.540178
55,8.315488,3.03986,4.530372
56,8.452772,2.912382,4.55979
57,8.393936,2.951606,4.530372
58,8.403742,2.961412,4.55979
59,8.38413,2.961412,4.540178
60,8.38413,2.951606,4.540178
61,8.423354,2.912382,4.540178
62,8.393936,2.961412,4.549984
63,8.374324,2.9418,4.55979
64,8.38413,2.931994,4.55979
65,8.393936,2.922188,4.569596
66,8.403742,2.931994,4.540178
67,8.413548,2.931994,4.549984
68,8.403742,2.931994,4.549984
69,8.393936,2.931994,4.540178
70,8.413548,2.922188,4.549984
71,8.403742,2.912382,4.55979
72,8.403742,2.931994,4.55979
73,8.393936,2.9418,4.569596
74,8.403742,2.9418,4.569596
75,8.38413,2.922188,4.549984
76,8.374324,2.902576,4.569596
77,8.374324,2.971218,4.55979
78,8.403742,2.931994,4.569596
79,8.364518,2.9418,4.55979
80,8.403742,2.922188,4.579402
81,8.374324,2.912382,4.549984
82,8.38413,2.951606,4.549984
83,8.413548,2.951606,4.55979
84,8.393936,2.922188,4.549984
85,8.442966,3.010442,4.569596
86,8.43316,2.922188,4.530372
87,8.344906,2.961412,4.638238
88,8.256652,2.981024,4.530372
89,8.413548,3.030054,4.677462
90,7.972278,3.000636,4.618626
91,8.344906,2.716262,4.677462
92,8.168398,2.882964,4.648044
93,8.227234,2.784904,4.549984
94,8.050726,2.628008,4.638238
95,8.521414,2.775098,4.569596
96,8.246846,2.618202,4.687268
97,8.266458,2.490724,4.736298
98,8.256652,2.667232,4.648044
99,8.393936,2.392664,4.795134
100,8.423354,2.324022,4.726492
101,8.639086,2.40247,4.736298
102,8.590056,2.265186,4.70688
103,8.491996,2.30441,4.85397
104,8.590056,2.176932,4.70688
105,8.658698,2.167126,4.75591
106,8.354712,2.10829,5.010866
107,8.462578,1.9612,4.726492
108,8.697922,1.902364,4.824552
109,8.178204,2.01023,5.14815
110,8.58025,1.784692,4.85397
111,8.3351,1.676826,5.157956
112,8.423354,1.539542,5.14815
113,8.344906,1.490512,5.285434
114,8.364518,1.294392,5.216792
115,8.43316,1.235556,5.422718
116,8.43316,0.83351,5.461942
117,8.178204,0.843316,5.422718
118,8.472384,0.902152,5.34427
119,8.43316,0.451076,5.354076
120,8.58025,0.34321,5.285434
121,8.835206,-0.313792,5.461942
122,8.67831,0.078448,5.256016
123,8.43316,-0.068642,5.079508
124,8.766564,-0.078448,5.079508
125,8.962684,-0.44127,4.814746
126,8.109562,-0.813898,4.863776
127,8.913654,-0.323598,4.85397
128,9.51182,-1.353228,5.020672
129,8.697922,-0.519718,4.677462
130,8.197816,-1.147302,4.814746
131,8.217428,-0.402046,4.65785
132,8.658698,-1.431676,5.089314
133,8.609668,-0.617778,4.500954
134,8.599862,-1.108078,5.089314
135,8.13898,-0.235344,4.530372
136,8.737146,-2.137708,5.520778
137,8.276264,-0.421658,4.196968
138,8.943072,-2.186738,4.814746
139,8.590056,-0.706032,4.206774
140,9.452984,-1.539542,4.245998
141,8.364518,-1.019824,3.82434
142,8.845012,-2.412276,4.304834
143,9.011714,-1.706244,4.196968
144,8.854818,-2.431888,4.030266
145,9.305894,-1.853334,3.932206
146,9.001908,-1.490512,3.794922
147,9.296088,-1.71605,4.226386
148,8.639086,-1.529736,4.16755
149,9.256864,-1.971006,4.236192
150,8.805788,-1.068854,4.344058
151,8.197816,-1.068854,3.843952
152,9.207834,-1.990618,4.373476
153,8.599862,-1.578766,4.304834
154,8.688116,-1.559154,4.373476
155,8.697922,-1.500318,4.334252
156,8.864624,-1.696438,4.402894
157,8.619474,-1.745468,4.36367
158,8.737146,-1.735662,4.373476
159,8.815594,-1.647408,4.520566
160,8.786176,-1.647408,4.491148
161,8.697922,-1.510124,4.51076
162,8.72734,-1.510124,4.648044
163,8.62928,-1.431676,4.628432
164,8.766564,-1.431676,4.60882
165,8.688116,-1.76508,4.726492
166,8.609668,-1.480706,4.432312
167,8.658698,-1.500318,4.530372
168,8.639086,-1.431676,4.500954
169,8.639086,-1.51993,4.549984
170,8.67831,-1.549348,4.569596
171,8.72734,-1.480706,4.638238
172,8.590056,-1.500318,4.638238
173,8.62928,-1.392452,4.638238
174,8.639086,-1.480706,4.697074
175,8.658698,-1.500318,4.65785
176,8.590056,-1.559154,4.667656
177,8.53122,-1.529736,4.579402
178,8.756758,-1.657214,4.677462
179,8.62928,-1.4709,4.618626
180,8.648892,-1.441482,4.667656
181,8.609668,-1.412064,4.716686
182,8.62928,-1.402258,4.736298
183,8.639086,-1.480706,4.667656
184,8.658698,-1.500318,4.716686
185,8.619474,-1.490512,4.736298
186,8.541026,-1.56896,4.648044
187,8.609668,-1.56896,4.785328
188,8.609668,-1.382646,4.667656
189,8.697922,-1.42187,4.70688
190,8.648892,-1.402258,4.667656
191,8.590056,-1.441482,4.736298
192,8.619474,-1.500318,4.736298
193,8.599862,-1.480706,4.697074
194,8.62928,-1.480706,4.697074
195,8.648892,-1.451288,4.70688
196,8.639086,-1.441482,4.70688
197,8.62928,-1.441482,4.70688
198,8.590056,-1.42187,4.726492
199,8.619474,-1.4709,4.716686
200,8.648892,-1.431676,4.687268
201,8.62928,-1.461094,4.687268
202,8.648892,-1.51993,4.70688
203,8.619474,-1.461094,4.677462
204,8.619474,-1.461094,4.70688
205,8.62928,-1.451288,4.697074
206,8.62928,-1.431676,4.70688
207,8.639086,-1.480706,4.687268
208,8.609668,-1.4709,4.70688
209,8.62928,-1.480706,4.70688
210,8.619474,-1.461094,4.687268
211,8.639086,-1.461094,4.687268
212,8.619474,-1.461094,4.697074
213,8.619474,-1.4709,4.697074
214,8.619474,-1.461094,4.697074
215,8.619474,-1.480706,4.697074
216,8.62928,-1.490512,4.687268
217,8.619474,-1.4709,4.697074
218,8.62928,-1.490512,4.687268
219,8.619474,-1.441482,4.697074
220,8.619474,-1.461094,4.716686
221,8.619474,-1.500318,4.697074
222,8.619474,-1.461094,4.677462
223,8.619474,-1.490512,4.697074
224,8.619474,-1.451288,4.697074
225,8.639086,-1.490512,4.70688
226,8.609668,-1.431676,4.687268
227,8.648892,-1.51993,4.70688
228,8.599862,-1.480706,4.697074
229,8.62928,-1.490512,4.70688
230,8.639086,-1.480706,4.677462
231,8.619474,-1.461094,4.697074
232,8.619474,-1.461094,4.697074
233,8.609668,-1.461094,4.70688
234,8.619474,-1.490512,4.70688
235,8.619474,-1.4709,4.687268
236,8.62928,-1.4709,4.687268
237,8.619474,-1.4709,4.697074
238,8.619474,-1.480706,4.697074
239,8.639086,-1.480706,4.697074
240,8.619474,-1.461094,4.65785
241,8.619474,-1.500318,4.697074
242,8.619474,-1.461094,4.677462
