,x,y,z
0,-9.727552,-0.24515,1.17672
1,-9.747164,-0.274568,1.166914
2,-9.737358,-0.254956,1.166914
3,-9.727552,-0.24515,1.157108
4,-9.737358,-0.274568,1.166914
5,-9.747164,-0.254956,1.196332
6,-9.737358,-0.235344,1.17672
7,-9.737358,-0.284374,1.17672
8,-9.766776,-0.264762,1.17672
9,-9.737358,-0.24515,1.186526
10,-9.737358,-0.254956,1.166914
11,-9.747164,-0.264762,1.186526
12,-9.766776,-0.264762,1.17672
13,-9.698134,-0.264762,1.196332
14,-9.766776,-0.274568,1.196332
15,-9.747164,-0.264762,1.206138
16,-9.727552,-0.225538,1.17672
17,-9.737358,-0.274568,1.166914
18,-9.747164,-0.284374,1.17672
19,-9.727552,-0.264762,1.196332
20,-9.75697,-0.235344,1.17672
21,-9.70794,-0.284374,1.196332
22,-9.727552,-0.29418,1.22575
23,-9.75697,-0.274568,1.215944
24,-9.727552,-0.235344,1.196332
25,-9.727552,-0.323598,1.196332
26,-9.747164,-0.333404,1.215944
27,-9.75697,-0.303986,1.186526
28,-9.70794,-0.225538,1.186526
29,-9.737358,-0.254956,1.206138
30,-9.717746,-0.333404,1.22575
31,-9.727552,-0.303986,1.284586
32,-9.727552,-0.274568,1.196332
33,-9.717746,-0.29418,1.245362
34,-9.737358,-0.333404,1.235556
35,-9.727552,-0.264762,1.235556
36,-9.75697,-0.303986,1.235556
37,-9.717746,-0.313792,1.255168
38,-9.737358,-0.29418,1.196332
39,-9.717746,-0.29418,1.215944
40,-9.737358,-0.284374,1.22575
41,-9.717746,-0.29418,1.22575
42,-9.727552,-0.333404,1.215944
43,-9.717746,-0.303986,1.245362
44,-9.75697,-0.274568,1.206138
45,-9.688328,-0.284374,1.215944
46,-9.786388,-0.274568,1.215944
47,-9.75697,-0.323598,1.206138
48,-9.747164,-0.235344,1.215944
49,-9.75697,-0.372628,1.186526
50,-9.727552,-0.411852,1.206138
51,-9.668716,-0.353016,1.284586
52,-9.75697,-0.24515,1.255168
53,-9.747164,-0.166702,1.27478
54,-9.70794,-0.205926,1.22575
55,-9.678522,-0.382434,1.196332
56,-9.668716,-0.53933,1.255168
57,-9.825612,-0.73545,0.960988
58,-9.747164,-0.549136,0.990406
59,-9.835418,-0.274568,1.235556
60,-9.737358,-0.372628,1.235556
61,-9.70794,-0.500106,1.284586
62,-9.717746,-0.745256,1.059048
63,-9.737358,-0.666808,1.049242
64,-9.70794,-0.205926,1.166914
65,-9.619686,0.382434,1.500318
66,-9.649104,0.666808,1.804304
67,-9.600074,0.843316,1.951394
68,-9.815806,1.000212,2.176932
69,-9.36473,1.049242,2.461306
70,-9.531432,1.147302,2.588784
71,-9.276476,1.42187,2.824128
72,-8.894042,1.284586,2.814322
73,-8.129174,1.235556,2.343634
74,-7.580038,1.539542,2.578978
75,-7.74674,1.696438,3.265398
76,-6.707304,2.05926,3.77531
77,-6.462154,2.363246,3.373264
78,-5.550196,1.941588,1.735662
79,-6.8642,3.716474,3.020248
80,-8.835206,7.030902,8.795982
81,-7.962472,3.991042,3.687056
82,-6.903424,4.70688,2.99083
83,-5.814958,0.44127,5.34427
84,-9.502014,4.55979,2.274992
85,-5.226598,4.540178,16.513304
86,9.972702,10.649316,10.109986
87,9.139192,8.315488,1.941588
88,2.912382,3.696862,6.844588
89,3.687056,16.591752,2.863352
90,13.512668,19.582582,16.846708
91,-0.411852,-1.755274,-1.971006
92,-0.411852,-1.755274,-1.971006
93,6.883812,4.80494,1.971006
94,6.883812,4.80494,1.971006
95,8.364518,4.648044,5.697286
96,6.452348,3.03986,4.079296
97,8.521414,3.932206,5.167762
98,8.943072,2.30441,3.471324
99,8.442966,3.010442,3.657638
100,8.217428,4.040072,4.85397
101,7.923248,3.206562,4.971642
102,7.913442,3.314428,5.069702
103,7.531008,2.824128,4.765716
104,7.531008,2.824128,4.765716
105,6.197392,3.657638,6.61905
106,6.197392,3.657638,6.61905
107,5.775734,4.196968,8.13898
108,4.196968,4.21658,7.59965
109,2.804516,4.226386,8.756758
110,3.794922,4.432312,8.413548
111,3.588996,2.706456,9.276476
112,3.932206,3.863564,8.197816
113,4.402894,4.157744,9.158804
114,3.265398,3.814534,8.305682
115,3.638026,3.883176,8.050726
116,3.667444,3.62822,8.541026
117,3.520354,3.647832,8.835206
118,3.53016,3.82434,8.423354
119,3.657638,3.765504,8.737146
120,3.451712,3.706668,8.462578
121,3.33404,3.794922,8.58025
122,3.461518,3.667444,8.72734
123,3.62822,3.853758,8.668504
124,3.72628,3.490936,8.795982
125,3.314428,3.549772,8.521414
126,3.520354,3.647832,8.8254
127,3.539966,3.57919,8.67831
128,3.647832,3.549772,8.658698
129,3.687056,3.569384,8.766564
130,3.363458,3.863564,8.560638
131,3.549772,3.687056,8.570444
132,3.422294,3.53016,8.560638
133,3.48113,3.755698,8.707728
134,3.461518,3.883176,8.697922
135,3.373264,3.53016,8.668504
136,3.38307,3.657638,8.688116
137,3.4321,3.863564,8.746952
138,3.422294,3.510548,8.648892
139,3.373264,3.687056,8.648892
140,3.549772,3.696862,8.62928
141,3.539966,3.569384,8.72734
142,3.608608,3.755698,8.746952
143,3.638026,3.785116,8.599862
144,3.402682,3.33404,8.501802
145,3.510548,3.510548,8.756758
146,3.53016,3.647832,8.8254
147,3.412488,3.608608,8.619474
148,3.461518,3.520354,8.756758
149,3.441906,3.696862,8.639086
150,3.441906,3.687056,8.707728
151,3.451712,3.638026,8.67831
152,3.539966,3.588996,8.697922
153,3.510548,3.62822,8.639086
154,3.471324,3.638026,8.72734
155,3.618414,3.588996,8.590056
156,3.638026,3.57919,8.707728
157,3.53016,3.638026,8.639086
158,3.549772,3.647832,8.697922
159,3.657638,3.549772,8.639086
160,3.520354,3.647832,8.658698
161,3.588996,3.745892,8.62928
162,3.539966,3.72628,8.639086
163,3.520354,3.618414,8.619474
164,3.657638,3.72628,8.639086
165,3.638026,3.696862,8.58025
166,3.618414,3.608608,8.62928
167,3.618414,3.62822,8.67831
168,3.716474,3.618414,8.590056
169,3.657638,3.588996,8.668504
170,3.638026,3.638026,8.609668
171,3.696862,3.667444,8.62928
172,3.618414,3.618414,8.658698
173,3.657638,3.687056,8.599862
174,3.549772,3.62822,8.619474
175,3.608608,3.647832,8.648892
176,3.569384,3.67725,8.658698
177,3.598802,3.647832,8.619474
178,3.62822,3.667444,8.599862
179,3.57919,3.706668,8.619474
180,3.598802,3.696862,8.62928
181,3.608608,3.647832,8.619474
182,3.57919,3.72628,8.619474
183,3.57919,3.706668,8.619474
184,3.569384,3.638026,8.609668
185,3.559578,3.687056,8.599862
186,3.588996,3.736086,8.590056
187,3.539966,3.638026,8.67831
188,3.588996,3.67725,8.58025
189,3.549772,3.696862,8.648892
190,3.608608,3.667444,8.639086
191,3.539966,3.706668,8.648892
192,3.57919,3.657638,8.609668
193,3.559578,3.72628,8.619474
194,3.588996,3.657638,8.639086
195,3.588996,3.67725,8.619474
196,3.569384,3.667444,8.609668
197,3.57919,3.647832,8.619474
198,3.608608,3.706668,8.639086
199,3.539966,3.638026,8.609668
200,3.569384,3.716474,8.609668
201,3.559578,3.687056,8.619474
202,3.569384,3.667444,8.658698
203,3.559578,3.657638,8.648892
204,3.57919,3.687056,8.590056
205,3.57919,3.67725,8.648892
206,3.53016,3.687056,8.599862
207,3.549772,3.687056,8.62928
208,3.638026,3.706668,8.619474
209,3.559578,3.687056,8.658698
210,3.549772,3.657638,8.599862
211,3.588996,3.696862,8.599862
212,3.588996,3.67725,8.639086
213,3.569384,3.657638,8.619474
214,3.57919,3.667444,8.62928
