,x,y,z
0,-2.99083,1.578766,9.403954
1,-2.971218,1.598378,9.423566
2,-2.961412,1.598378,9.41376
3,-2.981024,1.56896,9.384342
4,-2.971218,1.588572,9.41376
5,-2.961412,1.598378,9.394148
6,-2.99083,1.588572,9.403954
7,-2.971218,1.598378,9.403954
8,-3.000636,1.588572,9.403954
9,-2.99083,1.578766,9.394148
10,-2.99083,1.588572,9.41376
11,-2.971218,1.598378,9.41376
12,-2.971218,1.588572,9.403954
13,-2.981024,1.588572,9.403954
14,-2.981024,1.578766,9.394148
15,-2.99083,1.56896,9.41376
16,-2.99083,1.598378,9.41376
17,-2.971218,1.61799,9.433372
18,-3.010442,1.578766,9.384342
19,-2.971218,1.608184,9.41376
20,-3.020248,1.61799,9.384342
21,-3.020248,1.608184,9.41376
22,-3.000636,1.56896,9.374536
23,-3.020248,1.588572,9.384342
24,-3.000636,1.61799,9.384342
25,-2.981024,1.61799,9.403954
26,-3.010442,1.588572,9.384342
27,-3.049666,1.588572,9.374536
28,-3.079084,1.608184,9.394148
29,-3.049666,1.66702,9.384342
30,-2.961412,1.598378,9.394148
31,-2.981024,1.56896,9.423566
32,-3.049666,1.588572,9.36473
33,-3.020248,1.549348,9.41376
34,-3.030054,1.56896,9.394148
35,-3.000636,1.637602,9.394148
36,-3.030054,1.676826,9.354924
37,-3.010442,1.598378,9.394148
38,-3.030054,1.56896,9.423566
39,-3.059472,1.627796,9.354924
40,-3.03986,1.608184,9.41376
41,-3.020248,1.578766,9.41376
42,-3.020248,1.578766,9.394148
43,-3.010442,1.608184,9.41376
44,-3.049666,1.588572,9.374536
45,-3.049666,1.627796,9.374536
46,-3.030054,1.61799,9.374536
47,-3.03986,1.588572,9.384342
48,-3.030054,1.598378,9.384342
49,-3.03986,1.608184,9.394148
50,-2.99083,1.598378,9.394148
51,-3.030054,1.578766,9.36473
52,-3.010442,1.588572,9.423566
53,-2.99083,1.598378,9.394148
54,-3.03986,1.598378,9.374536
55,-3.049666,1.61799,9.384342
56,-3.000636,1.598378,9.41376
57,-3.049666,1.56896,9.384342
58,-3.010442,1.578766,9.384342
59,-2.981024,1.608184,9.403954
60,-3.030054,1.598378,9.403954
61,-3.000636,1.588572,9.394148
62,-2.981024,1.61799,9.403954
63,-3.000636,1.588572,9.384342
64,-3.010442,1.578766,9.403954
65,-3.000636,1.588572,9.41376
66,-3.000636,1.588572,9.394148
67,-3.000636,1.608184,9.403954
68,-2.961412,1.588572,9.36473
69,-2.912382,1.657214,9.247058
70,-2.784904,1.657214,9.629492
71,-3.363458,1.559154,9.619686
72,-2.186738,2.078872,8.87443
73,-2.99083,1.137496,10.423778
74,-3.588996,-0.88254,10.463002
75,-2.873158,1.068854,9.737358
76,-2.981024,1.284586,9.521626
77,-3.000636,1.510124,9.335312
78,-3.28501,0.333404,9.247058
79,-2.804516,1.431676,10.031538
80,-2.726068,1.000212,9.050938
81,-3.343846,0.156896,9.394148
82,-2.951606,-0.402046,9.36473
83,-3.72628,3.510548,11.247482
84,-5.138344,5.040284,14.993374
85,-2.029842,6.511184,12.365366
86,-2.10829,4.765716,9.943284
87,-2.382858,5.49136,9.472596
88,-2.05926,5.118732,7.727128
89,-1.91217,4.736298,6.354288
90,-0.607972,5.256016,6.834782
91,-2.529948,6.42293,6.383706
92,-0.696226,5.873794,4.942224
93,-0.941376,7.10935,2.84374
94,-1.647408,7.874218,3.500742
95,-1.010018,6.844588,3.020248
96,-2.01023,7.982084,3.010442
97,-3.647832,9.541238,3.451712
98,-2.15732,8.668504,2.50053
99,-1.088466,8.403742,2.931994
100,-2.539754,9.296088,3.000636
101,-2.039648,9.286282,2.922188
102,-1.833722,9.148998,2.961412
103,-1.971006,9.335312,2.69665
104,-1.86314,9.178416,3.08889
105,-2.020036,9.26667,3.098696
106,-1.774886,9.207834,3.069278
107,-1.774886,9.305894,3.020248
108,-1.794498,9.227446,3.069278
109,-1.872946,9.256864,3.079084
110,-1.941588,9.11958,3.147726
111,-2.039648,9.198028,3.304622
112,-1.91217,9.207834,3.147726
113,-1.91217,9.099968,3.098696
114,-2.000424,9.158804,3.216368
115,-1.9612,9.11958,3.255592
116,-1.980812,9.21764,3.196756
117,-1.931782,9.109774,3.196756
118,-2.039648,9.148998,3.177144
119,-2.01023,9.11958,3.23598
120,-1.951394,9.158804,3.216368
121,-2.05926,9.178416,3.177144
122,-1.971006,9.188222,3.23598
123,-2.020036,9.129386,3.147726
124,-1.902364,9.178416,3.167338
125,-2.000424,9.16861,3.18695
126,-2.01023,9.158804,3.177144
127,-1.9612,9.139192,3.167338
128,-2.039648,9.139192,3.196756
129,-1.951394,9.148998,3.167338
130,-1.980812,9.139192,3.177144
131,-2.05926,9.11958,3.196756
132,-2.10829,9.139192,3.216368
133,-2.069066,9.129386,3.157532
134,-1.971006,9.139192,3.216368
135,-2.029842,9.16861,3.196756
136,-2.01023,9.188222,3.167338
137,-2.020036,9.129386,3.206562
138,-1.971006,9.178416,3.177144
139,-2.000424,9.158804,3.147726
