,x,y,z
0,7.109349999999999,-4.069489999999999,-4.863776
1,7.177991999999999,-4.206773999999999,-4.883387999999999
2,7.138767999999999,-4.1283259999999995,-4.8539699999999995
3,7.128962,-4.226386,-4.834358
4,7.060319999999999,-4.108713999999999,-4.7264919999999995
5,7.128962,-4.245997999999999,-4.922612
6,7.227021999999999,-4.206773999999999,-4.804939999999999
7,7.138767999999999,-4.236192,-4.863776
8,7.050513999999999,-4.108713999999999,-4.863776
9,7.0407079999999995,-4.2165799999999996,-4.7264919999999995
10,7.119155999999999,-4.147938,-4.95203
11,7.1681859999999995,-4.226386,-4.873582
12,7.207409999999999,-4.069489999999999,-4.893193999999999
13,7.109349999999999,-4.226386,-4.795133999999999
14,7.070125999999999,-4.118519999999999,-4.95203
15,7.050513999999999,-4.177356,-4.755909999999999
16,7.138767999999999,-4.245997999999999,-4.765715999999999
17,7.050513999999999,-4.177356,-4.8539699999999995
18,7.109349999999999,-4.177356,-4.932417999999999
19,7.0407079999999995,-4.26561,-4.785328
20,7.070125999999999,-4.196967999999999,-4.903
21,7.089737999999999,-4.236192,-4.912806
22,7.109349999999999,-4.275416,-4.863776
23,7.089737999999999,-4.069489999999999,-4.932417999999999
24,7.060319999999999,-4.206773999999999,-4.873582
25,7.021095999999999,-4.157743999999999,-4.95203
26,6.981871999999999,-4.226386,-4.785328
27,7.060319999999999,-4.187162,-4.873582
28,7.089737999999999,-4.196967999999999,-4.883387999999999
29,7.001483999999999,-4.206773999999999,-4.922612
30,7.089737999999999,-4.1283259999999995,-4.922612
31,6.981871999999999,-4.177356,-4.795133999999999
32,7.030901999999999,-4.236192,-4.932417999999999
33,7.128962,-4.275416,-4.893193999999999
34,7.089737999999999,-4.285221999999999,-5.010866
35,7.089737999999999,-4.275416,-4.922612
36,6.903423999999999,-4.3832819999999995,-4.8147459999999995
37,7.060319999999999,-4.069489999999999,-4.912806
38,6.962259999999999,-4.295027999999999,-4.765715999999999
39,7.001483999999999,-4.177356,-4.932417999999999
40,6.942647999999999,-4.236192,-4.8539699999999995
41,6.991677999999999,-4.226386,-4.8539699999999995
42,7.0799319999999994,-4.2165799999999996,-4.873582
43,7.021095999999999,-4.295027999999999,-4.893193999999999
44,7.011289999999999,-4.245997999999999,-4.95203
45,7.001483999999999,-4.187162,-4.893193999999999
46,7.030901999999999,-4.324446,-4.903
47,6.972065999999999,-4.245997999999999,-4.912806
48,6.981871999999999,-4.3440579999999995,-4.95203
49,6.854393999999999,-4.167549999999999,-4.893193999999999
50,7.021095999999999,-4.187162,-4.922612
51,6.923035999999999,-3.942012,-4.746104
52,7.001483999999999,-3.9223999999999997,-4.785328
53,7.227021999999999,-3.912594,-4.628431999999999
54,7.1681859999999995,-3.961624,-4.95203
55,7.128962,-4.098908,-5.030478
56,6.707304,-3.765504,-4.95203
57,6.42293,-3.82434,-4.706879999999999
58,6.4817659999999995,-3.8341459999999996,-4.569596
59,6.893617999999999,-3.981236,-5.334464
60,6.638662,-3.8831759999999997,-4.903
61,6.66808,-4.108713999999999,-5.167762
62,6.364094,-3.981236,-4.9422239999999995
63,5.962047999999999,-3.942012,-4.7264919999999995
64,5.962047999999999,-3.4320999999999997,-3.8145339999999996
65,6.403318,-3.167338,-3.5889959999999994
66,5.775733999999999,-2.8045159999999996,-3.5497719999999995
67,7.0799319999999994,-3.6576379999999995,-4.442118
68,7.550619999999999,-4.36367,-4.716685999999999
69,7.177991999999999,-2.64762,-2.8633519999999995
70,6.236616,-2.539754,-2.716262
71,5.844376,-1.627796,-2.294604
72,5.5011660000000004,-0.38243399999999994,-0.657002
73,7.521202,-1.314004,-1.294392
74,7.815382,-5.216792,-2.5789779999999998
75,2.539754,-13.002756,-15.964167999999997
76,2.3632459999999997,-1.22575,-5.1579559999999995
77,-0.235344,-0.480494,-10.894466
78,-3.3046219999999997,-4.510759999999999,-14.26773
79,-2.216156,-9.688327999999998,-13.649951999999997
80,-3.5497719999999995,-13.100816,-11.22787
81,0.411852,-11.600498,-7.8546059999999995
82,-4.353864,-5.579613999999999,-0.598166
83,-7.94286,-6.0993319999999995,-11.718169999999999
84,-3.942012,-2.3632459999999997,-11.453407999999998
85,-4.451924,1.32381,-10.835629999999998
86,-2.3338279999999996,-0.166702,-10.914077999999998
87,-2.637814,-5.167762,-8.521414
88,-2.20635,-6.962259999999999,-4.912806
89,-2.431888,-5.216792,-7.011289999999999
90,-1.8729459999999998,-2.902576,-9.139192
91,-0.068642,-1.9317819999999999,-10.041343999999999
92,-0.323598,-3.3732639999999994,-7.432948
93,-1.4316759999999997,-5.24621,-8.021308
94,-2.4515,-4.755909999999999,-7.785964
95,-1.108078,-3.6478319999999997,-9.698134
96,-1.0394359999999998,-2.9123819999999996,-8.864624
97,-2.0004239999999998,-4.36367,-8.050726
98,-1.196332,-4.2165799999999996,-8.92346
99,-0.166702,-2.539754,-10.237464
100,-0.5883599999999999,-3.275204,-8.805788
101,-0.5589419999999999,-3.0202479999999996,-8.011501999999998
102,-0.6962259999999999,-2.569172,-8.609668
103,2.196544,0.117672,-8.609668
104,0.9217639999999999,0.8923459999999999,-9.482401999999999
105,-1.215944,0.7060319999999999,-10.619898
106,-0.813898,1.578766,-12.953725999999998
107,2.0788719999999996,-7.246633999999999,-3.3928759999999993
108,0.8727339999999999,-2.431888,-11.345542
109,-0.7942859999999999,0.40204599999999996,-12.953725999999998
110,-0.5099119999999999,-2.559366,-10.227657999999998
111,0.35301599999999994,-0.12747799999999998,-9.678522
112,1.098272,-0.009805999999999999,-10.315911999999999
113,0.7354499999999999,-1.4022579999999998,-9.080356
114,0.990406,-2.735874,-8.325294
115,1.5983779999999999,-1.6866319999999997,-9.345118
116,1.539542,-1.4218699999999997,-9.099968
117,0.8923459999999999,-3.118308,-9.286281999999998
118,1.196332,-2.029842,-9.639297999999998
119,1.363034,-2.176932,-9.423566
120,1.294392,-2.637814,-9.423566
121,1.451288,-2.15732,-9.21764
122,1.56896,-2.20635,-8.72734
123,1.4414819999999997,-2.029842,-8.452772
124,1.363034,-2.1671259999999997,-9.335311999999998
125,1.56896,-2.0004239999999998,-9.021519999999999
126,1.461094,-2.284798,-9.325505999999999
127,1.4708999999999999,-2.1475139999999997,-9.16861
128,1.284586,-2.30441,-9.021519999999999
