,x,y,z
0,6.883812,7.070126,-0.137284
1,6.844588,7.021096,-0.117672
2,6.824976,7.089738,-0.117672
3,6.824976,7.070126,-0.127478
4,6.81517,7.089738,-0.058836
5,6.854394,7.079932,-0.088254
6,6.854394,7.050514,-0.078448
7,6.854394,7.06032,-0.088254
8,6.874006,7.050514,-0.107866
9,6.844588,7.021096,-0.09806
10,6.775946,7.099544,-0.088254
11,6.795558,7.089738,-0.058836
12,6.874006,7.079932,0
13,6.844588,7.089738,-0.029418
14,6.81517,7.06032,-0.039224
15,6.775946,7.128962,0.029418
16,6.71711,7.148574,0.029418
17,6.893618,7.06032,-0.019612
18,6.91323,7.01129,-0.09806
19,6.874006,7.001484,-0.107866
20,6.844588,7.06032,-0.068642
21,6.824976,7.128962,0
22,6.726916,7.099544,0
23,6.76614,7.15838,-0.009806
24,6.932842,6.981872,-0.09806
25,6.844588,7.050514,-0.09806
26,6.824976,7.050514,-0.09806
27,6.824976,7.070126,-0.029418
28,6.844588,7.070126,-0.029418
29,6.805364,7.089738,-0.029418
30,6.883812,7.040708,-0.068642
31,6.854394,7.06032,-0.088254
32,6.775946,7.099544,-0.029418
33,6.775946,7.10935,-0.029418
34,6.824976,7.070126,-0.04903
35,6.893618,7.01129,-0.078448
36,6.844588,7.06032,-0.058836
37,6.824976,7.06032,-0.068642
38,6.844588,7.050514,-0.039224
39,6.844588,7.070126,-0.039224
40,6.824976,7.089738,-0.058836
41,6.824976,7.050514,-0.058836
42,6.81517,7.070126,-0.068642
43,6.834782,7.10935,-0.039224
44,6.81517,7.089738,-0.04903
45,6.844588,7.06032,-0.04903
46,6.854394,7.050514,-0.078448
47,6.834782,7.070126,-0.058836
48,6.8642,7.040708,-0.09806
49,6.844588,7.050514,-0.088254
50,6.844588,7.050514,-0.078448
51,6.874006,7.040708,-0.078448
52,6.834782,7.050514,-0.078448
53,6.8642,7.050514,-0.09806
54,6.874006,7.050514,-0.09806
55,6.844588,7.030902,-0.09806
56,6.854394,7.040708,-0.117672
57,6.844588,7.040708,-0.137284
58,6.8642,7.070126,-0.107866
59,6.874006,7.030902,-0.117672
60,6.893618,7.021096,-0.117672
61,6.883812,7.021096,-0.19612
62,6.844588,6.991678,-0.107866
63,6.874006,7.021096,-0.107866
64,6.8642,7.01129,-0.137284
65,6.854394,7.01129,-0.117672
66,6.874006,7.030902,-0.058836
67,6.854394,6.991678,-0.088254
68,6.795558,7.070126,-0.088254
69,6.795558,7.030902,-0.088254
70,6.824976,7.079932,-0.039224
71,6.854394,7.070126,-0.127478
72,6.81517,7.001484,-0.137284
73,6.874006,6.981872,-0.215732
74,6.952454,6.923036,-0.362822
75,7.021096,6.81517,-0.44127
76,7.021096,6.903424,-0.402046
77,7.099544,6.76614,-0.607972
78,7.197604,6.648468,-0.647196
79,7.10935,6.462154,-0.774674
80,7.197604,6.491572,-0.764868
81,7.276052,6.432736,-0.745256
82,7.276052,6.589632,-0.823704
83,7.25644,6.432736,-0.853122
84,7.217216,6.432736,-0.843316
85,7.344694,6.246422,-0.960988
86,7.20741,6.187586,-1.010018
87,7.285858,6.099332,-1.12769
88,7.168186,5.971854,-1.098272
89,7.227022,5.922824,-1.117884
90,7.325082,5.765928,-1.068854
91,6.952454,5.697286,-1.186526
